Date,Country/Region,Confirmed,Deaths
2020-04-11,China,83014,3343
2020-04-11,Colombia,2709,100
2020-04-11,Republic of the Congo,283,25
2020-04-11,Costa Rica,577,3
2020-04-11,Ivory Coast,533,4
2020-04-11,Croatia,1534,21
2020-04-11,Cuba,620,16
2020-04-11,Cyprus,616,10
2020-04-11,Czech Republic,5831,129
2020-04-11,Denmark,6191,260
2020-04-11,Japan,6717,110
2020-04-11,Djibouti,187,2
2020-04-11,Dominica,16,0
2020-04-11,Dominican Republic,2759,135
2020-04-11,Ecuador,7257,315
2020-04-11,Egypt,1939,146
2020-04-11,El Salvador,118,6
2020-04-11,Equatorial Guinea,18,0
2020-04-11,Eritrea,34,0
2020-04-11,Estonia,1304,24
2020-04-11,Eswatini,12,0
2020-04-11,Ethiopia,69,3
2020-04-11,Fiji,16,0
2020-04-11,Finland,2905,49
2020-04-11,France,130727,13851
2020-04-11,Gabon,46,1
2020-04-11,Gambia,9,1
2020-04-11,Georgia,242,3
2020-04-11,Germany,124908,2736
2020-04-11,Ghana,408,8
2020-04-11,Greece,2081,93
2020-04-11,Grenada,14,0
2020-04-11,Guatemala,137,3
2020-04-11,Guinea,250,0
2020-04-11,Guinea-Bissau,38,0
2020-04-11,Guyana,45,6
2020-04-11,Haiti,33,2
2020-04-11,Holy See,8,0
2020-04-11,Honduras,392,24
2020-04-11,Hungary,1310,85
2020-04-11,Iceland,1689,8
2020-04-11,India,8446,288
2020-04-11,Indonesia,3842,327
2020-04-11,Iran,70029,4357
2020-04-11,Iraq,1318,72
2020-04-11,Ireland,8928,320
2020-04-11,Israel,10743,101
2020-04-11,Italy,152271,19468
2020-04-11,Jamaica,65,4
2020-04-11,Jordan,381,7
2020-04-11,Kazakhstan,865,10
2020-04-11,Kenya,191,7
2020-04-11,South Korea,10480,211
2020-04-11,Kosovo,283,7
2020-04-11,Kuwait,1154,1
2020-04-11,Kyrgyzstan,339,5
2020-04-11,Laos,18,0
2020-04-11,Latvia,630,3
2020-04-11,Lebanon,619,20
2020-04-11,Liberia,48,5
2020-04-11,Libya,24,1
2020-04-11,Liechtenstein,79,1
2020-04-11,Lithuania,1026,23
2020-04-11,Luxembourg,3270,62
2020-04-11,MS Zaandam,9,2
2020-04-11,Madagascar,102,0
2020-04-11,Malawi,12,2
2020-04-11,Malaysia,4530,73
2020-04-11,Maldives,19,0
2020-04-11,Mali,87,7
2020-04-11,Malta,370,3
2020-04-11,Mauritania,7,1
2020-04-11,Mauritius,319,9
2020-04-11,Mexico,3844,233
2020-04-11,Moldova,1560,30
2020-04-11,Monaco,92,1
2020-04-11,Mongolia,16,0
2020-04-11,Montenegro,263,2
2020-04-11,Morocco,1545,111
2020-04-11,Mozambique,20,0
2020-04-11,Namibia,16,0
2020-04-11,Nepal,9,0
2020-04-11,Netherlands,24571,2653
2020-04-11,New Zealand,1312,4
2020-04-11,Nicaragua,8,1
2020-04-11,Niger,491,11
2020-04-11,Nigeria,318,10
2020-04-11,North Macedonia,760,34
2020-04-11,Norway,6409,119
2020-04-11,Oman,546,3
2020-04-11,Pakistan,5011,86
2020-04-11,Panama,2974,74
2020-04-11,Papua New Guinea,2,0
2020-04-11,Paraguay,133,6
2020-04-11,Peru,6848,181
2020-04-11,Philippines,4428,247
2020-04-11,Poland,6356,208
2020-04-11,Portugal,15987,470
2020-04-11,Qatar,2728,6
2020-04-11,Romania,5990,291
2020-04-11,Russia,13584,106
2020-04-11,Rwanda,120,0
2020-04-11,Saint Kitts and Nevis,12,0
2020-04-11,Saint Lucia,15,0
2020-04-11,Saint Vincent and the Grenadines,12,0
2020-04-11,San Marino,356,35
2020-04-11,Sao Tome and Principe,4,0
2020-04-11,Saudi Arabia,4033,52
2020-04-11,Senegal,278,2
2020-04-11,Serbia,3380,74
2020-04-11,Seychelles,11,0
2020-04-11,Sierra Leone,8,0
2020-04-11,Singapore,2299,8
2020-04-11,Slovakia,728,2
2020-04-11,Slovenia,1188,50
2020-04-11,Somalia,21,1
2020-04-11,South Africa,2028,25
2020-04-11,South Sudan,4,0
2020-04-11,Spain,163027,16606
2020-04-11,Sri Lanka,198,7
2020-04-11,Sudan,19,2
2020-04-11,Suriname,10,1
2020-04-11,Sweden,10151,887
2020-04-11,Switzerland,25107,1036
2020-04-11,Syria,25,2
2020-04-11,Taiwan,385,6
2020-04-11,Tanzania,32,3
2020-04-11,Thailand,2518,35
2020-04-11,Timor-Leste,2,0
2020-04-11,Togo,76,3
2020-04-11,Trinidad and Tobago,112,8
2020-04-11,Tunisia,685,28
2020-04-11,Turkey,52167,1101
2020-04-11,United States of America,526396,20462
2020-04-11,Uganda,53,0
2020-04-11,Ukraine,2511,73
2020-04-11,United Arab Emirates,3736,20
2020-04-11,United Kingdom,79874,9892
2020-04-11,Uruguay,494,7
2020-04-11,Uzbekistan,767,4
2020-04-11,Venezuela,175,9
2020-04-11,Viet Nam,258,0
2020-04-11,West Bank and Gaza,268,2
2020-04-11,Western Sahara,4,0
2020-04-11,Yemen,1,0
2020-04-11,Zambia,40,2
2020-04-11,Zimbabwe,14,3
2020-04-11,Total,1771514,108502
2020-04-12,Afghanistan,607,18
2020-04-12,Albania,446,23
2020-04-12,Algeria,1914,293
2020-04-12,Andorra,638,29
2020-04-12,Angola,19,2
2020-04-12,Antigua and Barbuda,21,2
2020-04-12,Argentina,2142,90
2020-04-12,Armenia,1013,13
2020-04-12,Australia,6315,60
2020-04-12,Austria,13945,350
2020-04-12,Azerbaijan,1098,11
2020-04-12,Bahams,46,8
2020-04-12,Bahrain,1136,6
2020-04-12,Bangladesh,621,34
2020-04-12,Barbados,71,4
2020-04-12,Belarus,2578,26
2020-04-12,Belgium,29647,3600
2020-04-12,Belize,14,2
2020-04-12,Benin,35,1
2020-04-12,Bhutan,5,0
2020-04-12,Bolivia,300,24
2020-04-12,Bosnia and Herzegovina,1009,39
2020-04-12,Botswana,13,1
2020-04-12,Brazil,22192,1223
2020-04-12,Brunei,136,1
2020-04-12,Bulgaria,675,29
2020-04-12,Burkina Faso,497,27
2020-04-12,Burma,41,4
2020-04-12,Burundi,5,0
2020-04-12,Cape Verde,8,1
2020-04-12,Cambodia,122,0
2020-04-12,Cameroon,820,12
2020-04-12,Canada,24299,713
2020-04-12,Central African Republic,8,0
2020-04-12,Chad,18,0
2020-04-12,Chile,7213,80
2020-04-12,China,83134,3343
2020-04-12,Colombia,2776,109
2020-04-12,Republic of the Congo,294,25
2020-04-12,Costa Rica,595,3
2020-04-12,Ivory Coast,574,5
2020-04-12,Croatia,1600,23
2020-04-12,Cuba,669,18
2020-04-12,Cyprus,633,11
2020-04-12,Czech Republic,5991,138
2020-04-12,Denmark,6369,273
2020-04-12,Japan,7460,119
2020-04-12,Djibouti,214,2
2020-04-12,Dominica,16,0
2020-04-12,Dominican Republic,2967,173
2020-04-12,Ecuador,7466,333
2020-04-12,Egypt,2065,159
2020-04-12,El Salvador,125,6
2020-04-12,Equatorial Guinea,21,0
2020-04-12,Eritrea,34,0
2020-04-12,Estonia,1309,25
2020-04-12,Eswatini,14,0
2020-04-12,Ethiopia,71,3
2020-04-12,Fiji,16,0
2020-04-12,Finland,2974,56
2020-04-12,France,133670,14412
2020-04-12,Gabon,49,1
2020-04-12,Gambia,9,1
2020-04-12,Georgia,257,3
2020-04-12,Germany,127854,3022
2020-04-12,Ghana,566,8
2020-04-12,Greece,2114,98
2020-04-12,Grenada,14,0
2020-04-12,Guatemala,155,5
2020-04-12,Guinea,250,0
2020-04-12,Guinea-Bissau,38,0
2020-04-12,Guyana,45,6
2020-04-12,Haiti,33,3
2020-04-12,Holy See,8,0
2020-04-12,Honduras,393,25
2020-04-12,Hungary,1410,99
2020-04-12,Iceland,1701,8
2020-04-12,India,9205,331
2020-04-12,Indonesia,4241,373
2020-04-12,Iran,71686,4474
2020-04-12,Iraq,1352,76
2020-04-12,Ireland,9655,334
2020-04-12,Israel,11145,103
2020-04-12,Italy,156363,19899
2020-04-12,Jamaica,69,4
2020-04-12,Jordan,389,7
2020-04-12,Kazakhstan,951,10
2020-04-12,Kenya,197,8
2020-04-12,South Korea,10512,214
2020-04-12,Kosovo,283,7
2020-04-12,Kuwait,1234,1
2020-04-12,Kyrgyzstan,377,5
2020-04-12,Laos,19,0
2020-04-12,Latvia,651,5
2020-04-12,Lebanon,630,20
2020-04-12,Liberia,50,5
2020-04-12,Libya,25,1
2020-04-12,Liechtenstein,79,1
2020-04-12,Lithuania,1053,23
2020-04-12,Luxembourg,3281,66
2020-04-12,MS Zaandam,9,2
2020-04-12,Madagascar,106,0
2020-04-12,Malawi,13,2
2020-04-12,Malaysia,4683,76
2020-04-12,Maldives,20,0
2020-04-12,Mali,105,9
2020-04-12,Malta,378,3
2020-04-12,Mauritania,7,1
2020-04-12,Mauritius,324,9
2020-04-12,Mexico,4219,273
2020-04-12,Moldova,1662,31
2020-04-12,Monaco,93,1
2020-04-12,Mongolia,16,0
2020-04-12,Montenegro,272,3
2020-04-12,Morocco,1661,118
2020-04-12,Mozambique,21,0
2020-04-12,Namibia,16,0
2020-04-12,Nepal,12,0
2020-04-12,Netherlands,25746,2747
2020-04-12,New Zealand,1330,4
2020-04-12,Nicaragua,9,1
2020-04-12,Niger,529,12
2020-04-12,Nigeria,323,10
2020-04-12,North Macedonia,828,34
2020-04-12,Norway,6525,128
2020-04-12,Oman,599,4
2020-04-12,Pakistan,5230,91
2020-04-12,Panama,3234,79
2020-04-12,Papua New Guinea,2,0
2020-04-12,Paraguay,134,6
2020-04-12,Peru,7519,193
2020-04-12,Philippines,4648,297
2020-04-12,Poland,6674,232
2020-04-12,Portugal,16585,504
2020-04-12,Qatar,2979,7
2020-04-12,Romania,6300,316
2020-04-12,Russia,15770,130
2020-04-12,Rwanda,126,0
2020-04-12,Saint Kitts and Nevis,12,0
2020-04-12,Saint Lucia,15,0
2020-04-12,Saint Vincent and the Grenadines,12,0
2020-04-12,San Marino,356,35
2020-04-12,Sao Tome and Principe,4,0
2020-04-12,Saudi Arabia,4462,59
2020-04-12,Senegal,280,2
2020-04-12,Serbia,3630,80
2020-04-12,Seychelles,11,0
2020-04-12,Sierra Leone,10,0
2020-04-12,Singapore,2532,8
2020-04-12,Slovakia,742,2
2020-04-12,Slovenia,1205,53
2020-04-12,Somalia,25,1
2020-04-12,South Africa,2173,25
2020-04-12,South Sudan,4,0
2020-04-12,Spain,166831,17209
2020-04-12,Sri Lanka,210,7
2020-04-12,Sudan,19,2
2020-04-12,Suriname,10,1
2020-04-12,Sweden,10483,899
2020-04-12,Switzerland,25415,1106
2020-04-12,Syria,25,2
2020-04-12,Taiwan,388,6
2020-04-12,Tanzania,32,3
2020-04-12,Thailand,2551,38
2020-04-12,Timor-Leste,2,0
2020-04-12,Togo,76,3
2020-04-12,Trinidad and Tobago,113,8
2020-04-12,Tunisia,707,31
2020-04-12,Turkey,56956,1198
2020-04-12,United States of America,555313,22019
2020-04-12,Uganda,54,0
2020-04-12,Ukraine,2777,83
2020-04-12,United Arab Emirates,4123,22
2020-04-12,United Kingdom,85206,10629
2020-04-12,Uruguay,480,7
2020-04-12,Uzbekistan,865,4
2020-04-12,Venezuela,181,9
2020-04-12,Viet Nam,262,0
2020-04-12,West Bank and Gaza,290,2
2020-04-12,Western Sahara,6,0
2020-04-12,Yemen,1,0
2020-04-12,Zambia,43,2
2020-04-12,Zimbabwe,14,3
2020-04-12,Total,1846680,114089
2020-04-13,Afghanistan,665,21
2020-04-13,Albania,467,23
2020-04-13,Algeria,1983,313
2020-04-13,Andorra,646,29
2020-04-13,Angola,19,2
2020-04-13,Antigua and Barbuda,23,2
2020-04-13,Argentina,2208,97
2020-04-13,Armenia,1039,14
2020-04-13,Australia,6351,61
2020-04-13,Austria,14041,368
2020-04-13,Azerbaijan,1148,12
2020-04-13,Bahams,47,8
2020-04-13,Bahrain,1361,6
2020-04-13,Bangladesh,803,39
2020-04-13,Barbados,72,4
2020-04-13,Belarus,2919,29
2020-04-13,Belgium,30589,3903
2020-04-13,Belize,18,2
2020-04-13,Benin,35,1
2020-04-13,Bhutan,5,0
2020-04-13,Bolivia,330,27
2020-04-13,Bosnia and Herzegovina,1037,39
2020-04-13,Botswana,13,1
2020-04-13,Brazil,23430,1328
2020-04-13,Brunei,136,1
2020-04-13,Bulgaria,685,32
2020-04-13,Burkina Faso,497,27
2020-04-13,Burma,62,4
2020-04-13,Burundi,5,1
2020-04-13,Cape Verde,10,1
2020-04-13,Cambodia,122,0
2020-04-13,Cameroon,820,12
2020-04-13,Canada,25680,780
2020-04-13,Central African Republic,11,0
2020-04-13,Chad,23,0
2020-04-13,Chile,7525,82
2020-04-13,China,83213,3345
2020-04-13,Colombia,2852,112
2020-04-13,Republic of the Congo,295,25
2020-04-13,Costa Rica,612,3
2020-04-13,Ivory Coast,626,6
2020-04-13,Croatia,1650,25
2020-04-13,Cuba,726,21
2020-04-13,Cyprus,662,12
2020-04-13,Czech Republic,6059,143
2020-04-13,Denmark,6513,285
2020-04-13,Japan,8082,134
2020-04-13,Djibouti,298,2
2020-04-13,Dominica,16,0
2020-04-13,Dominican Republic,3167,177
2020-04-13,Ecuador,7529,355
2020-04-13,Egypt,2190,164
2020-04-13,El Salvador,137,6
2020-04-13,Equatorial Guinea,21,0
2020-04-13,Eritrea,34,0
2020-04-13,Estonia,1332,28
2020-04-13,Eswatini,15,0
2020-04-13,Ethiopia,74,3
2020-04-13,Fiji,16,0
2020-04-13,Finland,3064,59
2020-04-13,France,137875,14986
2020-04-13,Gabon,57,1
2020-04-13,Gambia,9,1
2020-04-13,Georgia,272,3
2020-04-13,Germany,130072,3194
2020-04-13,Ghana,566,8
2020-04-13,Greece,2145,99
2020-04-13,Grenada,14,0
2020-04-13,Guatemala,156,5
2020-04-13,Guinea,319,0
2020-04-13,Guinea-Bissau,38,0
2020-04-13,Guyana,45,6
2020-04-13,Haiti,40,3
2020-04-13,Holy See,8,0
2020-04-13,Honduras,397,25
2020-04-13,Hungary,1458,109
2020-04-13,Iceland,1711,8
2020-04-13,India,10453,358
2020-04-13,Indonesia,4557,399
2020-04-13,Iran,73303,4585
2020-04-13,Iraq,1378,78
2020-04-13,Ireland,10647,365
2020-04-13,Israel,11586,116
2020-04-13,Italy,159516,20465
2020-04-13,Jamaica,73,4
2020-04-13,Jordan,391,7
2020-04-13,Kazakhstan,1091,12
2020-04-13,Kenya,208,9
2020-04-13,South Korea,10537,217
2020-04-13,Kosovo,283,7
2020-04-13,Kuwait,1300,2
2020-04-13,Kyrgyzstan,419,5
2020-04-13,Laos,19,0
2020-04-13,Latvia,655,5
2020-04-13,Lebanon,632,20
2020-04-13,Liberia,59,6
2020-04-13,Libya,26,1
2020-04-13,Liechtenstein,79,1
2020-04-13,Lithuania,1062,24
2020-04-13,Luxembourg,3292,69
2020-04-13,MS Zaandam,9,2
2020-04-13,Madagascar,106,0
2020-04-13,Malawi,16,2
2020-04-13,Malaysia,4817,77
2020-04-13,Maldives,20,0
2020-04-13,Mali,123,10
2020-04-13,Malta,384,3
2020-04-13,Mauritania,7,1
2020-04-13,Mauritius,324,9
2020-04-13,Mexico,4661,296
2020-04-13,Moldova,1712,35
2020-04-13,Monaco,93,1
2020-04-13,Mongolia,17,0
2020-04-13,Montenegro,274,3
2020-04-13,Morocco,1763,126
2020-04-13,Mozambique,21,0
2020-04-13,Namibia,16,0
2020-04-13,Nepal,14,0
2020-04-13,Netherlands,26710,2833
2020-04-13,New Zealand,1349,5
2020-04-13,Nicaragua,9,1
2020-04-13,Niger,529,12
2020-04-13,Nigeria,343,10
2020-04-13,North Macedonia,854,38
2020-04-13,Norway,6603,134
2020-04-13,Oman,727,4
2020-04-13,Pakistan,5496,93
2020-04-13,Panama,3400,87
2020-04-13,Papua New Guinea,2,0
2020-04-13,Paraguay,147,6
2020-04-13,Peru,9784,216
2020-04-13,Philippines,4932,315
2020-04-13,Poland,6934,245
2020-04-13,Portugal,16934,535
2020-04-13,Qatar,3231,7
2020-04-13,Romania,6633,331
2020-04-13,Russia,18328,148
2020-04-13,Rwanda,127,0
2020-04-13,Saint Kitts and Nevis,12,0
2020-04-13,Saint Lucia,15,0
2020-04-13,Saint Vincent and the Grenadines,12,0
2020-04-13,San Marino,356,35
2020-04-13,Sao Tome and Principe,4,0
2020-04-13,Saudi Arabia,4934,65
2020-04-13,Senegal,291,2
2020-04-13,Serbia,4054,85
2020-04-13,Seychelles,11,0
2020-04-13,Sierra Leone,10,0
2020-04-13,Singapore,2918,9
2020-04-13,Slovakia,769,2
2020-04-13,Slovenia,1212,55
2020-04-13,Somalia,60,2
2020-04-13,South Africa,2272,27
2020-04-13,South Sudan,4,0
2020-04-13,Spain,170099,17756
2020-04-13,Sri Lanka,217,7
2020-04-13,Sudan,29,4
2020-04-13,Suriname,10,1
2020-04-13,Sweden,10948,919
2020-04-13,Switzerland,25688,1138
2020-04-13,Syria,25,2
2020-04-13,Taiwan,393,6
2020-04-13,Tanzania,49,3
2020-04-13,Thailand,2579,40
2020-04-13,Timor-Leste,4,0
2020-04-13,Togo,77,3
2020-04-13,Trinidad and Tobago,113,8
2020-04-13,Tunisia,726,34
2020-04-13,Turkey,61049,1296
2020-04-13,United States of America,580619,23528
2020-04-13,Uganda,54,0
2020-04-13,Ukraine,3102,93
2020-04-13,United Arab Emirates,4521,25
2020-04-13,United Kingdom,89570,11347
2020-04-13,Uruguay,480,8
2020-04-13,Uzbekistan,998,4
2020-04-13,Venezuela,189,9
2020-04-13,Viet Nam,265,0
2020-04-13,West Bank and Gaza,308,2
2020-04-13,Western Sahara,6,0
2020-04-13,Yemen,1,0
2020-04-13,Zambia,45,2
2020-04-13,Zimbabwe,17,3
2020-04-13,Total,1917320,119482
2020-04-14,Afghanistan,714,23
2020-04-14,Albania,475,24
2020-04-14,Algeria,2070,326
2020-04-14,Andorra,659,31
2020-04-14,Angola,19,2
2020-04-14,Antigua and Barbuda,23,2
2020-04-14,Argentina,2277,102
2020-04-14,Armenia,1067,16
2020-04-14,Australia,6415,62
2020-04-14,Austria,14226,384
2020-04-14,Azerbaijan,1197,13
2020-04-14,Bahams,49,8
2020-04-14,Bahrain,1528,7
2020-04-14,Bangladesh,1012,46
2020-04-14,Barbados,72,4
2020-04-14,Belarus,3281,33
2020-04-14,Belgium,31119,4157
2020-04-14,Belize,18,2
2020-04-14,Benin,35,1
2020-04-14,Bhutan,5,0
2020-04-14,Bolivia,354,28
2020-04-14,Bosnia and Herzegovina,1083,40
2020-04-14,Botswana,13,1
2020-04-14,Brazil,25262,1532
2020-04-14,Brunei,136,1
2020-04-14,Bulgaria,713,35
2020-04-14,Burkina Faso,528,30
2020-04-14,Burma,63,4
2020-04-14,Burundi,5,1
2020-04-14,Cape Verde,11,1
2020-04-14,Cambodia,122,0
2020-04-14,Cameroon,848,14
2020-04-14,Canada,27035,900
2020-04-14,Central African Republic,11,0
2020-04-14,Chad,23,0
2020-04-14,Chile,7917,92
2020-04-14,China,83306,3345
2020-04-14,Colombia,2979,127
2020-04-14,Republic of the Congo,301,25
2020-04-14,Costa Rica,618,3
2020-04-14,Ivory Coast,638,6
2020-04-14,Croatia,1704,31
2020-04-14,Cuba,766,21
2020-04-14,Cyprus,695,12
2020-04-14,Czech Republic,6111,161
2020-04-14,Denmark,6706,299
2020-04-14,Japan,8357,155
2020-04-14,Djibouti,363,2
2020-04-14,Dominica,16,0
2020-04-14,Dominican Republic,3286,183
2020-04-14,Ecuador,7603,369
2020-04-14,Egypt,2350,178
2020-04-14,El Salvador,149,6
2020-04-14,Equatorial Guinea,41,0
2020-04-14,Eritrea,34,0
2020-04-14,Estonia,1373,31
2020-04-14,Eswatini,15,0
2020-04-14,Ethiopia,82,3
2020-04-14,Fiji,16,0
2020-04-14,Finland,3161,64
2020-04-14,France,131361,15748
2020-04-14,Gabon,57,1
2020-04-14,Gambia,9,1
2020-04-14,Georgia,300,3
2020-04-14,Germany,131359,3294
2020-04-14,Ghana,636,8
2020-04-14,Greece,2170,101
2020-04-14,Grenada,14,0
2020-04-14,Guatemala,167,5
2020-04-14,Guinea,363,0
2020-04-14,Guinea-Bissau,38,0
2020-04-14,Guyana,47,6
2020-04-14,Haiti,40,3
2020-04-14,Holy See,8,0
2020-04-14,Honduras,407,26
2020-04-14,Hungary,1512,122
2020-04-14,Iceland,1720,8
2020-04-14,India,11487,393
2020-04-14,Indonesia,4839,459
2020-04-14,Iran,74877,4683
2020-04-14,Iraq,1400,78
2020-04-14,Ireland,11479,406
2020-04-14,Israel,12046,123
2020-04-14,Italy,162488,21067
2020-04-14,Jamaica,73,4
2020-04-14,Jordan,397,7
2020-04-14,Kazakhstan,1232,14
2020-04-14,Kenya,216,9
2020-04-14,South Korea,10564,222
2020-04-14,Kosovo,387,8
2020-04-14,Kuwait,1355,3
2020-04-14,Kyrgyzstan,430,5
2020-04-14,Laos,19,0
2020-04-14,Latvia,657,5
2020-04-14,Lebanon,641,21
2020-04-14,Liberia,59,6
2020-04-14,Libya,35,1
2020-04-14,Liechtenstein,79,1
2020-04-14,Lithuania,1070,29
2020-04-14,Luxembourg,3307,67
2020-04-14,MS Zaandam,9,2
2020-04-14,Madagascar,108,0
2020-04-14,Malawi,16,2
2020-04-14,Malaysia,4987,82
2020-04-14,Maldives,20,0
2020-04-14,Mali,144,13
2020-04-14,Malta,393,3
2020-04-14,Mauritania,7,1
2020-04-14,Mauritius,324,9
2020-04-14,Mexico,5014,332
2020-04-14,Moldova,1934,40
2020-04-14,Monaco,93,1
2020-04-14,Mongolia,30,0
2020-04-14,Montenegro,283,4
2020-04-14,Morocco,1888,126
2020-04-14,Mozambique,28,0
2020-04-14,Namibia,16,0
2020-04-14,Nepal,16,0
2020-04-14,Netherlands,27580,2955
2020-04-14,New Zealand,1366,9
2020-04-14,Nicaragua,9,1
2020-04-14,Niger,570,14
2020-04-14,Nigeria,373,11
2020-04-14,North Macedonia,908,44
2020-04-14,Norway,6623,139
2020-04-14,Oman,813,4
2020-04-14,Pakistan,5837,96
2020-04-14,Panama,3472,94
2020-04-14,Papua New Guinea,2,0
2020-04-14,Paraguay,159,7
2020-04-14,Peru,10303,230
2020-04-14,Philippines,5223,335
2020-04-14,Poland,7202,263
2020-04-14,Portugal,17448,567
2020-04-14,Qatar,3428,7
2020-04-14,Romania,6879,351
2020-04-14,Russia,21102,170
2020-04-14,Rwanda,134,0
2020-04-14,Saint Kitts and Nevis,14,0
2020-04-14,Saint Lucia,15,0
2020-04-14,Saint Vincent and the Grenadines,12,0
2020-04-14,San Marino,371,36
2020-04-14,Sao Tome and Principe,4,0
2020-04-14,Saudi Arabia,5369,73
2020-04-14,Senegal,299,2
2020-04-14,Serbia,4465,94
2020-04-14,Seychelles,11,0
2020-04-14,Sierra Leone,11,0
2020-04-14,Singapore,3252,10
2020-04-14,Slovakia,835,2
2020-04-14,Slovenia,1220,56
2020-04-14,Somalia,60,2
2020-04-14,South Africa,2415,27
2020-04-14,South Sudan,4,0
2020-04-14,Spain,172541,18056
2020-04-14,Sri Lanka,233,7
2020-04-14,Sudan,32,5
2020-04-14,Suriname,10,1
2020-04-14,Sweden,11445,1033
2020-04-14,Switzerland,25936,1174
2020-04-14,Syria,29,2
2020-04-14,Taiwan,393,6
2020-04-14,Tanzania,53,3
2020-04-14,Thailand,2613,41
2020-04-14,Timor-Leste,6,0
2020-04-14,Togo,77,3
2020-04-14,Trinidad and Tobago,113,8
2020-04-14,Tunisia,747,34
2020-04-14,Turkey,65111,1403
2020-04-14,United States of America,607670,25831
2020-04-14,Uganda,55,0
2020-04-14,Ukraine,3372,98
2020-04-14,United Arab Emirates,4933,28
2020-04-14,United Kingdom,94845,12129
2020-04-14,Uruguay,483,8
2020-04-14,Uzbekistan,1165,4
2020-04-14,Venezuela,189,9
2020-04-14,Viet Nam,266,0
2020-04-14,West Bank and Gaza,308,2
2020-04-14,Western Sahara,6,0
2020-04-14,Yemen,1,0
2020-04-14,Zambia,45,2
2020-04-14,Zimbabwe,17,3
2020-04-14,Total,1976192,125984
2020-04-15,Afghanistan,784,25
2020-04-15,Albania,494,25
2020-04-15,Algeria,2160,336
2020-04-15,Andorra,673,33
2020-04-15,Angola,19,2
2020-04-15,Antigua and Barbuda,23,2
2020-04-15,Argentina,2443,111
2020-04-15,Armenia,1111,17
2020-04-15,Australia,6440,63
2020-04-15,Austria,14336,393
2020-04-15,Azerbaijan,1253,13
2020-04-15,Bahams,49,8
2020-04-15,Bahrain,1671,7
2020-04-15,Bangladesh,1231,50
2020-04-15,Barbados,73,5
2020-04-15,Belarus,3728,36
2020-04-15,Belgium,33573,4440
2020-04-15,Belize,18,2
2020-04-15,Benin,35,1
2020-04-15,Bhutan,5,0
2020-04-15,Bolivia,397,28
2020-04-15,Bosnia and Herzegovina,1110,41
2020-04-15,Botswana,13,1
2020-04-15,Brazil,28320,1736
2020-04-15,Brunei,136,1
2020-04-15,Bulgaria,747,36
2020-04-15,Burkina Faso,542,32
2020-04-15,Burma,74,4
2020-04-15,Burundi,5,1
2020-04-15,Cape Verde,56,1
2020-04-15,Cambodia,122,0
2020-04-15,Cameroon,848,17
2020-04-15,Canada,28209,1007
2020-04-15,Central African Republic,12,0
2020-04-15,Chad,23,0
2020-04-15,Chile,8273,94
2020-04-15,China,83356,3346
2020-04-15,Colombia,3105,131
2020-04-15,Republic of the Congo,371,26
2020-04-15,Costa Rica,626,4
2020-04-15,Ivory Coast,638,6
2020-04-15,Croatia,1741,33
2020-04-15,Cuba,814,24
2020-04-15,Cyprus,715,12
2020-04-15,Czech Republic,6216,166
2020-04-15,Denmark,6876,309
2020-04-15,Japan,8812,158
2020-04-15,Djibouti,435,2
2020-04-15,Dominica,16,0
2020-04-15,Dominican Republic,3614,189
2020-04-15,Ecuador,7858,388
2020-04-15,Egypt,2505,183
2020-04-15,El Salvador,159,6
2020-04-15,Equatorial Guinea,51,0
2020-04-15,Eritrea,35,0
2020-04-15,Estonia,1400,35
2020-04-15,Eswatini,15,0
2020-04-15,Ethiopia,85,3
2020-04-15,Fiji,16,0
2020-04-15,Finland,3237,72
2020-04-15,France,134582,17188
2020-04-15,Gabon,80,1
2020-04-15,Gambia,9,1
2020-04-15,Georgia,306,3
2020-04-15,Germany,134753,3804
2020-04-15,Ghana,636,8
2020-04-15,Greece,2192,102
2020-04-15,Grenada,14,0
2020-04-15,Guatemala,180,5
2020-04-15,Guinea,404,1
2020-04-15,Guinea-Bissau,43,0
2020-04-15,Guyana,55,6
2020-04-15,Haiti,41,3
2020-04-15,Holy See,8,0
2020-04-15,Honduras,419,31
2020-04-15,Hungary,1579,134
2020-04-15,Iceland,1727,8
2020-04-15,India,12322,405
2020-04-15,Indonesia,5136,469
2020-04-15,Iran,76389,4777
2020-04-15,Iraq,1415,79
2020-04-15,Ireland,12547,444
2020-04-15,Israel,12501,130
2020-04-15,Italy,165155,21645
2020-04-15,Jamaica,125,5
2020-04-15,Jordan,401,7
2020-04-15,Kazakhstan,1295,16
2020-04-15,Kenya,225,10
2020-04-15,South Korea,10591,225
2020-04-15,Kosovo,387,8
2020-04-15,Kuwait,1405,3
2020-04-15,Kyrgyzstan,449,5
2020-04-15,Laos,19,0
2020-04-15,Latvia,666,5
2020-04-15,Lebanon,658,21
2020-04-15,Liberia,59,6
2020-04-15,Libya,48,1
2020-04-15,Liechtenstein,79,1
2020-04-15,Lithuania,1091,30
2020-04-15,Luxembourg,3373,69
2020-04-15,MS Zaandam,9,2
2020-04-15,Madagascar,110,0
2020-04-15,Malawi,16,2
2020-04-15,Malaysia,5072,83
2020-04-15,Maldives,22,0
2020-04-15,Mali,148,13
2020-04-15,Malta,399,3
2020-04-15,Mauritania,7,1
2020-04-15,Mauritius,324,9
2020-04-15,Mexico,5399,406
